[TAILING] Tailing last 1000 lines for [all] processes (change the value with --lines option)
/root/.pm2/pm2.log last 1000 lines:
PM2        | 2025-11-03T02:26:43: PM2 log: App [baileys-api:0] exited with code [1] via signal [SIGINT]
PM2        | 2025-11-03T02:26:43: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T02:26:43: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T02:26:45: PM2 log: App [baileys-api:0] exited with code [1] via signal [SIGINT]
PM2        | 2025-11-03T02:26:45: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T02:26:45: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T02:26:46: PM2 log: App [baileys-api:0] exited with code [1] via signal [SIGINT]
PM2        | 2025-11-03T02:26:46: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T02:26:46: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T02:26:47: PM2 log: App [baileys-api:0] exited with code [1] via signal [SIGINT]
PM2        | 2025-11-03T02:26:47: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T02:26:47: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T02:26:49: PM2 log: App [baileys-api:0] exited with code [1] via signal [SIGINT]
PM2        | 2025-11-03T02:26:49: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T02:26:49: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T02:26:50: PM2 log: App [baileys-api:0] exited with code [1] via signal [SIGINT]
PM2        | 2025-11-03T02:26:50: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T02:26:50: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T02:26:51: PM2 log: App [baileys-api:0] exited with code [1] via signal [SIGINT]
PM2        | 2025-11-03T02:26:51: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T02:26:51: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T02:26:52: PM2 log: App [baileys-api:0] exited with code [1] via signal [SIGINT]
PM2        | 2025-11-03T02:26:52: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T02:26:52: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T02:26:54: PM2 log: App [baileys-api:0] exited with code [1] via signal [SIGINT]
PM2        | 2025-11-03T02:26:54: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T02:26:54: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T02:26:55: PM2 log: App [baileys-api:0] exited with code [1] via signal [SIGINT]
PM2        | 2025-11-03T02:26:55: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T02:26:55: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T02:26:56: PM2 log: App [baileys-api:0] exited with code [1] via signal [SIGINT]
PM2        | 2025-11-03T02:26:56: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T02:26:56: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T02:26:58: PM2 log: App [baileys-api:0] exited with code [1] via signal [SIGINT]
PM2        | 2025-11-03T02:26:58: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T02:26:58: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T02:26:59: PM2 log: App [baileys-api:0] exited with code [1] via signal [SIGINT]
PM2        | 2025-11-03T02:26:59: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T02:26:59: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T02:27:01: PM2 log: App [baileys-api:0] exited with code [1] via signal [SIGINT]
PM2        | 2025-11-03T02:27:01: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T02:27:01: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T02:27:02: PM2 log: App [baileys-api:0] exited with code [1] via signal [SIGINT]
PM2        | 2025-11-03T02:27:02: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T02:27:02: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T02:27:04: PM2 log: App [baileys-api:0] exited with code [1] via signal [SIGINT]
PM2        | 2025-11-03T02:27:04: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T02:27:04: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T02:27:05: PM2 log: App [baileys-api:0] exited with code [1] via signal [SIGINT]
PM2        | 2025-11-03T02:27:05: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T02:27:05: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T02:27:06: PM2 log: App [baileys-api:0] exited with code [1] via signal [SIGINT]
PM2        | 2025-11-03T02:27:06: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T02:27:06: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T02:27:07: PM2 log: App [baileys-api:0] exited with code [1] via signal [SIGINT]
PM2        | 2025-11-03T02:27:07: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T02:27:07: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T02:27:09: PM2 log: App [baileys-api:0] exited with code [1] via signal [SIGINT]
PM2        | 2025-11-03T02:27:09: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T02:27:09: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T02:27:10: PM2 log: App [baileys-api:0] exited with code [1] via signal [SIGINT]
PM2        | 2025-11-03T02:27:10: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T02:27:10: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T02:27:11: PM2 log: App [baileys-api:0] exited with code [1] via signal [SIGINT]
PM2        | 2025-11-03T02:27:11: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T02:27:11: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T02:27:13: PM2 log: App [baileys-api:0] exited with code [1] via signal [SIGINT]
PM2        | 2025-11-03T02:27:13: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T02:27:13: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T02:27:14: PM2 log: App [baileys-api:0] exited with code [1] via signal [SIGINT]
PM2        | 2025-11-03T02:27:14: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T02:27:14: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T02:27:15: PM2 log: App [baileys-api:0] exited with code [1] via signal [SIGINT]
PM2        | 2025-11-03T02:27:15: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T02:27:15: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T02:27:17: PM2 log: App [baileys-api:0] exited with code [1] via signal [SIGINT]
PM2        | 2025-11-03T02:27:17: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T02:27:17: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T02:27:18: PM2 log: App [baileys-api:0] exited with code [1] via signal [SIGINT]
PM2        | 2025-11-03T02:27:18: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T02:27:18: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T02:27:19: PM2 log: App [baileys-api:0] exited with code [1] via signal [SIGINT]
PM2        | 2025-11-03T02:27:19: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T02:27:19: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T02:27:21: PM2 log: App [baileys-api:0] exited with code [1] via signal [SIGINT]
PM2        | 2025-11-03T02:27:21: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T02:27:21: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T02:27:22: PM2 log: App [baileys-api:0] exited with code [1] via signal [SIGINT]
PM2        | 2025-11-03T02:27:22: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T02:27:22: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T02:27:24: PM2 log: App [baileys-api:0] exited with code [1] via signal [SIGINT]
PM2        | 2025-11-03T02:27:24: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T02:27:24: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T02:27:25: PM2 log: App [baileys-api:0] exited with code [1] via signal [SIGINT]
PM2        | 2025-11-03T02:27:25: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T02:27:25: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T02:27:26: PM2 log: App [baileys-api:0] exited with code [1] via signal [SIGINT]
PM2        | 2025-11-03T02:27:26: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T02:27:26: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T02:27:28: PM2 log: App [baileys-api:0] exited with code [1] via signal [SIGINT]
PM2        | 2025-11-03T02:27:28: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T02:27:28: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T02:27:29: PM2 log: App [baileys-api:0] exited with code [1] via signal [SIGINT]
PM2        | 2025-11-03T02:27:29: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T02:27:29: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T02:27:30: PM2 log: App [baileys-api:0] exited with code [1] via signal [SIGINT]
PM2        | 2025-11-03T02:27:30: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T02:27:30: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T02:27:32: PM2 log: App [baileys-api:0] exited with code [1] via signal [SIGINT]
PM2        | 2025-11-03T02:27:32: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T02:27:32: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T02:27:33: PM2 log: App [baileys-api:0] exited with code [1] via signal [SIGINT]
PM2        | 2025-11-03T02:27:33: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T02:27:33: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T02:27:34: PM2 log: App [baileys-api:0] exited with code [1] via signal [SIGINT]
PM2        | 2025-11-03T02:27:34: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T02:27:34: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T02:27:36: PM2 log: App [baileys-api:0] exited with code [1] via signal [SIGINT]
PM2        | 2025-11-03T02:27:36: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T02:27:36: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T02:27:37: PM2 log: App [baileys-api:0] exited with code [1] via signal [SIGINT]
PM2        | 2025-11-03T02:27:37: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T02:27:37: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T02:27:39: PM2 log: App [baileys-api:0] exited with code [1] via signal [SIGINT]
PM2        | 2025-11-03T02:27:39: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T02:27:39: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T02:27:40: PM2 log: App [baileys-api:0] exited with code [1] via signal [SIGINT]
PM2        | 2025-11-03T02:27:40: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T02:27:40: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T02:27:42: PM2 log: App [baileys-api:0] exited with code [1] via signal [SIGINT]
PM2        | 2025-11-03T02:27:42: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T02:27:42: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T02:27:43: PM2 log: App [baileys-api:0] exited with code [1] via signal [SIGINT]
PM2        | 2025-11-03T02:27:43: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T02:27:43: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T02:27:45: PM2 log: App [baileys-api:0] exited with code [1] via signal [SIGINT]
PM2        | 2025-11-03T02:27:45: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T02:27:45: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T02:27:46: PM2 log: App [baileys-api:0] exited with code [1] via signal [SIGINT]
PM2        | 2025-11-03T02:27:46: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T02:27:46: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T02:27:47: PM2 log: App [baileys-api:0] exited with code [1] via signal [SIGINT]
PM2        | 2025-11-03T02:27:47: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T02:27:47: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T02:27:49: PM2 log: App [baileys-api:0] exited with code [1] via signal [SIGINT]
PM2        | 2025-11-03T02:27:49: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T02:27:49: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T02:27:50: PM2 log: App [baileys-api:0] exited with code [1] via signal [SIGINT]
PM2        | 2025-11-03T02:27:50: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T02:27:50: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T02:27:51: PM2 log: App [baileys-api:0] exited with code [1] via signal [SIGINT]
PM2        | 2025-11-03T02:27:51: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T02:27:51: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T02:27:53: PM2 log: App [baileys-api:0] exited with code [1] via signal [SIGINT]
PM2        | 2025-11-03T02:27:53: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T02:27:53: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T02:27:54: PM2 log: App [baileys-api:0] exited with code [1] via signal [SIGINT]
PM2        | 2025-11-03T02:27:54: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T02:27:54: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T02:27:56: PM2 log: App [baileys-api:0] exited with code [1] via signal [SIGINT]
PM2        | 2025-11-03T02:27:56: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T02:27:56: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T02:27:57: PM2 log: Change detected on path src/controllers/chat.ts for app baileys-api - restarting
PM2        | 2025-11-03T02:27:57: PM2 log: Stopping app:baileys-api id:0
PM2        | 2025-11-03T02:27:57: PM2 log: App [baileys-api:0] exited with code [130] via signal [SIGINT]
PM2        | 2025-11-03T02:27:57: PM2 log: pid=2610010 msg=process killed
PM2        | 2025-11-03T02:27:57: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T02:27:57: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T02:27:57: PM2 log: Stopping app:baileys-api id:0
PM2        | 2025-11-03T02:27:57: PM2 log: App [baileys-api:0] exited with code [130] via signal [SIGINT]
PM2        | 2025-11-03T02:27:57: PM2 log: pid=2610058 msg=process killed
PM2        | 2025-11-03T02:27:57: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T02:27:57: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T02:31:03: PM2 log: Change detected on path src/controllers/message.ts for app baileys-api - restarting
PM2        | 2025-11-03T02:31:03: PM2 log: Stopping app:baileys-api id:0
PM2        | 2025-11-03T02:31:03: PM2 log: pid=2610090 msg=failed to kill - retrying in 100ms
PM2        | 2025-11-03T02:31:03: PM2 log: pid=2610090 msg=failed to kill - retrying in 100ms
PM2        | 2025-11-03T02:31:03: PM2 error: Process with pid 2610090 already exists
PM2        | 2025-11-03T02:31:03: PM2 log: pid=2610090 msg=failed to kill - retrying in 100ms
PM2        | 2025-11-03T02:31:03: PM2 log: pid=2610090 msg=failed to kill - retrying in 100ms
PM2        | 2025-11-03T02:31:04: PM2 log: pid=2610090 msg=failed to kill - retrying in 100ms
PM2        | 2025-11-03T02:31:04: PM2 log: pid=2610090 msg=failed to kill - retrying in 100ms
PM2        | 2025-11-03T02:31:04: PM2 log: pid=2610090 msg=failed to kill - retrying in 100ms
PM2        | 2025-11-03T02:31:04: PM2 log: pid=2610090 msg=failed to kill - retrying in 100ms
PM2        | 2025-11-03T02:31:04: PM2 log: pid=2610090 msg=failed to kill - retrying in 100ms
PM2        | 2025-11-03T02:31:04: PM2 log: App [baileys-api:0] exited with code [130] via signal [SIGINT]
PM2        | 2025-11-03T02:31:04: PM2 log: pid=2610090 msg=process killed
PM2        | 2025-11-03T02:31:04: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T02:31:04: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T02:31:05: PM2 log: Stopping app:baileys-api id:0
PM2        | 2025-11-03T02:31:06: PM2 log: App [baileys-api:0] exited with code [130] via signal [SIGINT]
PM2        | 2025-11-03T02:31:06: PM2 log: pid=2610199 msg=process killed
PM2        | 2025-11-03T02:31:06: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T02:31:06: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T14:18:51: PM2 log: App [baileys-api:0] exited with code [137] via signal [SIGINT]
PM2        | 2025-11-03T14:18:51: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T14:18:51: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T17:01:42: PM2 log: App [baileys-api:0] exited with code [137] via signal [SIGINT]
PM2        | 2025-11-03T17:01:42: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T17:01:42: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T17:11:50: PM2 log: Stopping app:baileys-api id:0
PM2        | 2025-11-03T17:11:50: PM2 log: App [baileys-api:0] exited with code [130] via signal [SIGINT]
PM2        | 2025-11-03T17:11:50: PM2 log: pid=2620186 msg=process killed
PM2        | 2025-11-03T17:11:50: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T17:11:50: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T17:16:34: PM2 log: Stopping app:baileys-api id:0
PM2        | 2025-11-03T17:16:34: PM2 log: pid=2620667 msg=failed to kill - retrying in 100ms
PM2        | 2025-11-03T17:16:34: PM2 log: pid=2620667 msg=failed to kill - retrying in 100ms
PM2        | 2025-11-03T17:16:34: PM2 log: pid=2620667 msg=failed to kill - retrying in 100ms
PM2        | 2025-11-03T17:16:34: PM2 log: pid=2620667 msg=failed to kill - retrying in 100ms
PM2        | 2025-11-03T17:16:34: PM2 log: pid=2620667 msg=failed to kill - retrying in 100ms
PM2        | 2025-11-03T17:16:34: PM2 log: pid=2620667 msg=failed to kill - retrying in 100ms
PM2        | 2025-11-03T17:16:34: PM2 log: App [baileys-api:0] exited with code [130] via signal [SIGINT]
PM2        | 2025-11-03T17:16:34: PM2 log: pid=2620667 msg=process killed
PM2        | 2025-11-03T17:16:34: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T17:16:34: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T17:22:39: PM2 log: Change detected on path src/whatsapp.ts for app baileys-api - restarting
PM2        | 2025-11-03T17:22:39: PM2 log: Stopping app:baileys-api id:0
PM2        | 2025-11-03T17:22:39: PM2 log: pid=2620786 msg=failed to kill - retrying in 100ms
PM2        | 2025-11-03T17:22:39: PM2 log: App [baileys-api:0] exited with code [130] via signal [SIGINT]
PM2        | 2025-11-03T17:22:39: PM2 log: pid=2620786 msg=process killed
PM2        | 2025-11-03T17:22:39: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T17:22:39: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T17:22:40: PM2 log: Stopping app:baileys-api id:0
PM2        | 2025-11-03T17:22:40: PM2 log: App [baileys-api:0] exited with code [130] via signal [SIGINT]
PM2        | 2025-11-03T17:22:40: PM2 log: pid=2620921 msg=process killed
PM2        | 2025-11-03T17:22:40: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T17:22:40: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T17:23:25: PM2 log: App [baileys-api:0] exited with code [137] via signal [SIGINT]
PM2        | 2025-11-03T17:23:25: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T17:23:25: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-03T17:24:21: PM2 log: App [baileys-api:0] exited with code [137] via signal [SIGINT]
PM2        | 2025-11-03T17:24:21: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-03T17:24:21: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-05T20:03:50: PM2 log: Change detected on path src/services/handlers.ts for app baileys-api - restarting
PM2        | 2025-11-05T20:03:50: PM2 log: Stopping app:baileys-api id:0
PM2        | 2025-11-05T20:03:50: PM2 log: pid=2621044 msg=failed to kill - retrying in 100ms
PM2        | 2025-11-05T20:03:50: PM2 log: pid=2621044 msg=failed to kill - retrying in 100ms
PM2        | 2025-11-05T20:03:50: PM2 log: pid=2621044 msg=failed to kill - retrying in 100ms
PM2        | 2025-11-05T20:03:50: PM2 log: pid=2621044 msg=failed to kill - retrying in 100ms
PM2        | 2025-11-05T20:03:50: PM2 log: pid=2621044 msg=failed to kill - retrying in 100ms
PM2        | 2025-11-05T20:03:50: PM2 log: App [baileys-api:0] exited with code [130] via signal [SIGINT]
PM2        | 2025-11-05T20:03:50: PM2 log: pid=2621044 msg=process killed
PM2        | 2025-11-05T20:03:50: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-05T20:03:50: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-05T20:03:52: PM2 log: Stopping app:baileys-api id:0
PM2        | 2025-11-05T20:03:52: PM2 log: App [baileys-api:0] exited with code [130] via signal [SIGINT]
PM2        | 2025-11-05T20:03:52: PM2 log: pid=2661031 msg=process killed
PM2        | 2025-11-05T20:03:52: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-05T20:03:52: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-05T20:29:15: PM2 log: App [baileys-api:0] exited with code [137] via signal [SIGINT]
PM2        | 2025-11-05T20:29:15: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-05T20:29:15: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-05T20:31:41: PM2 log: Stopping app:baileys-api id:0
PM2        | 2025-11-05T20:31:41: PM2 log: pid=2661334 msg=failed to kill - retrying in 100ms
PM2        | 2025-11-05T20:31:41: PM2 log: App [baileys-api:0] exited with code [130] via signal [SIGINT]
PM2        | 2025-11-05T20:31:41: PM2 log: pid=2661334 msg=process killed
PM2        | 2025-11-05T20:31:41: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-05T20:31:41: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-05T20:34:18: PM2 log: App [baileys-api:0] exited with code [137] via signal [SIGINT]
PM2        | 2025-11-05T20:34:18: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-05T20:34:18: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-05T20:34:55: PM2 log: App [baileys-api:0] exited with code [137] via signal [SIGINT]
PM2        | 2025-11-05T20:34:55: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-05T20:34:55: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-05T20:47:34: PM2 log: App [baileys-api:0] exited with code [137] via signal [SIGINT]
PM2        | 2025-11-05T20:47:34: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-05T20:47:34: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-05T20:47:57: PM2 log: App [baileys-api:0] exited with code [137] via signal [SIGINT]
PM2        | 2025-11-05T20:47:57: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-05T20:47:57: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-05T20:48:15: PM2 log: App [baileys-api:0] exited with code [137] via signal [SIGINT]
PM2        | 2025-11-05T20:48:15: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-05T20:48:15: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-05T20:54:21: PM2 log: App [baileys-api:0] exited with code [137] via signal [SIGINT]
PM2        | 2025-11-05T20:54:21: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-05T20:54:21: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-05T20:54:40: PM2 log: App [baileys-api:0] exited with code [137] via signal [SIGINT]
PM2        | 2025-11-05T20:54:40: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-05T20:54:40: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-05T20:55:44: PM2 log: App [baileys-api:0] exited with code [137] via signal [SIGINT]
PM2        | 2025-11-05T20:55:44: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-05T20:55:44: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-05T20:56:32: PM2 log: App [baileys-api:0] exited with code [137] via signal [SIGINT]
PM2        | 2025-11-05T20:56:32: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-05T20:56:32: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-05T20:56:50: PM2 log: App [baileys-api:0] exited with code [137] via signal [SIGINT]
PM2        | 2025-11-05T20:56:50: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-05T20:56:50: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-05T20:57:14: PM2 log: App [baileys-api:0] exited with code [137] via signal [SIGINT]
PM2        | 2025-11-05T20:57:14: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-05T20:57:14: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-05T20:57:30: PM2 log: App [baileys-api:0] exited with code [137] via signal [SIGINT]
PM2        | 2025-11-05T20:57:30: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-05T20:57:30: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-05T20:57:47: PM2 log: App [baileys-api:0] exited with code [137] via signal [SIGINT]
PM2        | 2025-11-05T20:57:47: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-05T20:57:47: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-05T20:58:40: PM2 log: App [baileys-api:0] exited with code [137] via signal [SIGINT]
PM2        | 2025-11-05T20:58:40: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-05T20:58:40: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-05T20:59:11: PM2 log: App [baileys-api:0] exited with code [137] via signal [SIGINT]
PM2        | 2025-11-05T20:59:11: PM2 log: App [baileys-api:0] starting in -fork mode-
PM2        | 2025-11-05T20:59:11: PM2 log: App [baileys-api:0] online
PM2        | 2025-11-05T22:00:53: PM2 log: Stopping app:baileys-api id:0
PM2        | 2025-11-05T22:00:53: PM2 log: pid=2662444 msg=failed to kill - retrying in 100ms
PM2        | 2025-11-05T22:00:54: PM2 log: App [baileys-api:0] exited with code [130] via signal [SIGINT]
PM2        | 2025-11-05T22:00:54: PM2 log: pid=2662444 msg=process killed
PM2        | 2025-11-05T22:00:54: PM2 log: App [baileys-api:0] starting in -fork mode-
